# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 154.706 avgA: 306.45 avgB: 395.577 MNR: 0.49744 GNR: 0.425476 DICE: 0.419379
chA: 0 chB: 2 | avgC: 76.5435 avgA: 314.257 avgB: 432.221 MNR: 0.245048 GNR: 0.202316 DICE: 0.198075
chA: 0 chB: 3 | avgC: 97.2928 avgA: 314.219 avgB: 379.685 MNR: 0.316297 GNR: 0.271643 DICE: 0.267789
chA: 0 chB: 4 | avgC: 58.1957 avgA: 314.188 avgB: 319.78 MNR: 0.194698 GNR: 0.173887 DICE: 0.172366
chA: 1 chB: 2 | avgC: 146.199 avgA: 406.312 avgB: 432.221 MNR: 0.344896 GNR: 0.323321 DICE: 0.322333
chA: 1 chB: 3 | avgC: 173.568 avgA: 406.312 avgB: 379.685 MNR: 0.423849 GNR: 0.404128 DICE: 0.403276
chA: 1 chB: 4 | avgC: 105.527 avgA: 406.312 avgB: 319.78 MNR: 0.30597 GNR: 0.26902 DICE: 0.266108
chA: 2 chB: 3 | avgC: 338.277 avgA: 432.22 avgB: 379.685 MNR: 0.849262 GNR: 0.782803 DICE: 0.779039
chA: 2 chB: 4 | avgC: 119.529 avgA: 432.22 avgB: 319.777 MNR: 0.356895 GNR: 0.29827 DICE: 0.292456
chA: 3 chB: 4 | avgC: 132.239 avgA: 379.685 avgB: 319.777 MNR: 0.396545 GNR: 0.352512 DICE: 0.349057


